url,label
http://sbi.co.in/sign/president,0
https://stackoverflow.com/his/yeah/dark,0
https://sbi.co.in/leader/operation,0
http://banking.amazon-wallet-10048.ru/ask/site/age,1
http://account.verify.microsoft-verify-50471.xyz/seven/religious/strong,1
http://update.login.paypal-login-60979.xyz/always/develop/continue/social,1
https://apple.com/discover,0
http://sbi.co.in/prove/young/paper,0
http://verify.account.payment.google-kyc-49080.ru/ago/recognize/power,1
http://hdfcbank.com/light/power,0
https://apple.com/lawyer,0
https://linkedin.com/thought/all,0
http://account.sbi-secure-39249.tk/level/world/trade/everyone/smile,1
https://signin.login.wallet.sbi-secure-32708.top/this/back/film/close,1
http://kyc.update.update.sbi-secure-29696.info/current/road/right/part/easy,1
https://secure.login.paypal-secure-16481.top/fast/issue/game/wind,1
http://apple.com/practice/lead/understand,0
http://update.account.signin.paypal-signin-7078.xyz/friend/maybe/her,1
http://wallet.login.icici-kyc-76317.xyz/agency/claim/two,1
https://wikipedia.org/military,0
http://secure.apple-signin-4445.top/measure/assume/customer/arm,1
https://apple.com/throw/page/summer,0
http://login.hdfc-update-95153.xyz/general/lawyer/likely/chair/people,1
https://linkedin.com/personal/decide/recognize,0
https://secure.account.kyc.apple-verify-77735.tk/go/time/daughter/matter/relationship,1
https://flipkart.com/think,0
https://login.apple-kyc-33216.info/picture/under/country/yet,1
https://sbi.co.in/impact/yet/hard,0
https://linkedin.com/center,0
http://apple.com/dog/authority,0
https://linkedin.com/behind,0
http://secure.wallet.icici-banking-69280.tk/miss/might/development/community,1
http://wikipedia.org/meet/per/seem,0
https://flipkart.com/ground/already,0
https://wikipedia.org/idea,0
https://payment.payment.microsoft-update-94137.ru/thank/book,1
https://payment.account.signin.hdfc-verify-54514.top/trip/here/join/how/recent,1
https://apple.com/really,0
https://linkedin.com/family/surface/like,0
http://verify.login.verify.sbi-secure-25454.tk/move/whether/organization/speak/hit,1
https://google.com/head/director/positive,0
http://github.com/instead/need/sense,0
http://banking.account.paypal-update-32363.top/necessary/list/else,1
https://payment.secure.update.hdfc-wallet-16711.tk/visit/nation,1
http://google.com/wonder/decade/again,0
https://kyc.payment.payment.sbi-wallet-86323.info/feel/simple/employee,1
https://amazon.com/letter/one/then,0
https://flipkart.com/technology,0
https://secure.update.update.microsoft-account-78737.top/with/Congress/attorney/choice,1
https://account.banking.amazon-wallet-82922.top/box/food/black/man/house,1
http://account.hdfc-update-57697.info/without/analysis/tax/cost,1
https://login.amazon-kyc-25997.tk/send/gun/total,1
http://verify.signin.sbi-secure-25004.top/company/western/five/manage/now,1
http://payment.google-verify-32074.xyz/realize/reason/perhaps/defense,1
https://account.kyc.verify.hdfc-wallet-37112.top/yes/four,1
http://login.wallet.hdfc-signin-10876.ru/music/blue/her/number/change,1
https://linkedin.com/those/mind,0
http://login.account.banking.microsoft-login-1603.ru/yourself/glass/people/quickly/generation,1
http://stackoverflow.com/because/sometimes,0
https://hdfcbank.com/might/kitchen,0
http://apple.com/president/main,0
https://secure.secure.paypal-signin-90893.top/with/show/matter,1
https://login.banking.login.icici-signin-3341.top/quickly/standard/test/question,1
http://kyc.banking.verify.microsoft-login-14613.info/both/major/catch/election,1
https://stackoverflow.com/old,0
https://icicibank.com/box,0
http://verify.secure.wallet.paypal-wallet-33123.ru/model/information/share/reveal/husband,1
http://linkedin.com/nor/line/though,0
https://apple.com/scene/want,0
https://update.account.signin.apple-login-80305.tk/tough/without/reason,1
http://signin.signin.secure.microsoft-secure-80488.info/now/mind/manage,1
http://login.banking.payment.apple-payment-96970.ru/wish/authority/or,1
https://google.com/religious/cost,0
http://login.google-banking-5655.tk/trip/young/someone/office/sense,1
http://login.amazon-verify-70498.xyz/network/former/model/seven,1
http://signin.google-kyc-99810.xyz/whether/soldier/recent/decision/reach,1
https://apple.com/not/than,0
http://account.payment.banking.icici-verify-91800.info/reach/authority/store,1
http://microsoft.com/build/worry/entire,0
https://sbi.co.in/next,0
https://verify.wallet.sbi-secure-29822.tk/beat/which/say/wrong,1
https://kyc.update.verify.icici-update-80688.tk/single/test/evidence,1
https://microsoft.com/near/rather/voice,0
https://update.wallet.hdfc-wallet-94747.top/usually/brother/defense/involve/able,1
https://banking.login.banking.sbi-secure-38938.info/born/opportunity/himself/keep/general,1
http://verify.hdfc-account-77982.top/whole/summer/best/relationship,1
https://flipkart.com/moment/drop/population,0
http://secure.verify.sbi-update-64276.xyz/network/painting/scene/myself,1
http://secure.verify.sbi-login-63700.tk/movie/democratic/various/yeah,1
https://flipkart.com/school,0
https://payment.secure.login.google-verify-59327.ru/develop/possible,1
https://microsoft.com/every,0
https://apple.com/break/of/check,0
https://sbi.co.in/camera,0
http://banking.wallet.kyc.amazon-kyc-80349.tk/significant/culture/life/cold,1
https://banking.account.apple-account-71708.ru/show/money/goal,1
http://kyc.wallet.kyc.google-kyc-10014.ru/consider/suggest,1
http://wikipedia.org/authority,0
http://kyc.banking.google-update-90120.top/house/economy/son/talk,1
https://apple.com/contain,0
http://payment.banking.amazon-account-42895.info/what/late/as/walk,1
https://github.com/man,0
https://hdfcbank.com/improve/how/main,0
http://netflix.com/old/break/always,0
http://login.update.paypal-secure-32959.top/game/rise/area,1
http://kyc.paypal-payment-92789.top/month/name/decide,1
https://verify.apple-payment-1276.ru/sport/current/only,1
https://hdfcbank.com/view/huge,0
https://icicibank.com/coach/industry,0
http://signin.verify.paypal-verify-79396.ru/picture/prove,1
https://icicibank.com/foot,0
http://kyc.verify.paypal-update-47882.xyz/easy/factor/entire/serve/begin,1
https://login.amazon-signin-22439.top/box/keep/little,1
https://github.com/cultural/marriage,0
http://banking.login.microsoft-wallet-84203.ru/commercial/watch/improve/crime/manager,1
https://icicibank.com/describe/capital,0
http://banking.update.account.google-payment-40314.info/support/pattern/stuff,1
http://linkedin.com/friend/movement/half,0
https://verify.signin.account.sbi-account-41546.info/figure/the,1
https://banking.microsoft-payment-22422.ru/choose/although/moment/then/mouth,1
http://microsoft.com/local/loss,0
http://wallet.payment.paypal-kyc-83812.ru/remain/situation/who/late,1
https://login.update.verify.microsoft-secure-92707.tk/turn/card/radio,1
http://login.sbi-payment-59163.tk/service/high/family/compare,1
https://verify.signin.kyc.microsoft-account-22017.ru/blue/health,1
https://wallet.login.wallet.icici-payment-83505.xyz/together/fight/interesting,1
https://account.signin.apple-banking-46954.top/top/out/tonight/stay/ground,1
http://signin.signin.hdfc-account-31116.xyz/sound/note/specific/station,1
https://microsoft.com/article,0
http://flipkart.com/sure/simply,0
https://apple.com/environmental/fast/will,0
https://kyc.kyc.verify.hdfc-update-37204.xyz/data/window/well,1
http://signin.paypal-signin-51701.tk/skill/budget,1
http://signin.wallet.secure.hdfc-banking-57193.top/organization/employee/respond,1
https://linkedin.com/admit/test,0
https://kyc.microsoft-login-63516.ru/mother/cell/full/history,1
https://google.com/east/building/window,0
https://banking.wallet.verify.paypal-kyc-87140.tk/argue/modern/yes/whether/research,1
https://apple.com/turn,0
https://secure.kyc.paypal-verify-47616.xyz/tree/ok/company,1
http://verify.secure.verify.icici-account-46498.top/agent/shoulder/tree/religious/next,1
http://banking.secure.apple-login-32935.top/wall/appear/involve/claim/other,1
http://openai.com/computer/remember,0
http://hdfcbank.com/speech,0
http://verify.update.amazon-update-20867.top/real/eat,1
https://wallet.hdfc-verify-45237.tk/break/worker,1
http://github.com/daughter/now/stop,0
https://update.banking.account.amazon-verify-30155.tk/build/kitchen/region/able,1
https://secure.update.signin.google-banking-60792.info/certain/why,1
https://google.com/protect/director,0
http://wikipedia.org/court/month,0
https://secure.banking.amazon-update-79342.xyz/however/red/certain/night/opportunity,1
https://amazon.com/and/worker,0
https://flipkart.com/what/wish/fine,0
http://apple.com/world,0
https://netflix.com/box,0
http://kyc.account.secure.sbi-wallet-1334.tk/follow/discuss/town/candidate,1
https://amazon.com/whether/population,0
http://verify.signin.signin.sbi-secure-38068.top/the/remain,1
https://kyc.kyc.signin.amazon-verify-1873.top/positive/news/all/idea,1
http://amazon.com/how/worry/standard,0
http://netflix.com/left,0
http://update.wallet.update.amazon-verify-93809.tk/table/usually/middle/either,1
http://google.com/reveal/but/value,0
http://openai.com/off/serve,0
https://secure.signin.microsoft-secure-39109.info/also/religious/business/suggest/get,1
https://wikipedia.org/raise,0
http://microsoft.com/recent/work/need,0
http://apple.com/source/cut,0
http://wallet.payment.account.hdfc-payment-68691.tk/vote/drop/task,1
http://wallet.microsoft-login-29274.info/special/cost/difference/perform,1
http://account.microsoft-wallet-56714.top/table/institution/property/important/receive,1
http://verify.amazon-verify-43011.ru/age/I/treatment,1
https://hdfcbank.com/support,0
https://apple.com/someone/with/spring,0
http://account.hdfc-update-2142.ru/past/matter,1
https://payment.update.apple-banking-93444.ru/have/building/beat,1
http://linkedin.com/nice/cause/red,0
https://kyc.account.update.google-wallet-16691.tk/reveal/price/program/alone/town,1
https://amazon.com/sort,0
http://signin.apple-kyc-87611.info/whose/space/guy/industry/industry,1
https://hdfcbank.com/seven/and,0
https://openai.com/seat,0
https://signin.paypal-banking-48118.ru/program/budget/difficult,1
https://secure.paypal-verify-71035.top/customer/total/upon/game,1
https://icicibank.com/hard/may,0
https://flipkart.com/property/sport,0
http://stackoverflow.com/turn/identify,0
https://openai.com/indeed/side,0
https://kyc.apple-payment-12142.ru/seat/knowledge/hair/career,1
http://netflix.com/admit/standard/expect,0
http://hdfcbank.com/specific/certainly/father,0
https://google.com/indeed,0
http://kyc.google-signin-6728.info/fish/run/because/current/person,1
https://verify.update.sbi-verify-22404.info/state/especially,1
http://wikipedia.org/however,0
http://verify.sbi-secure-8713.info/focus/evidence/decade,1
http://banking.kyc.paypal-payment-51679.ru/generation/century,1
https://verify.banking.apple-secure-16778.info/poor/his/at/age/treatment,1
http://google.com/expect,0
https://icicibank.com/enough,0
http://signin.wallet.payment.amazon-kyc-12364.tk/base/general,1
http://secure.paypal-login-61563.top/budget/drive/information/first/bring,1
https://github.com/part,0
http://signin.login.wallet.sbi-signin-62716.xyz/page/car,1
https://hdfcbank.com/around/allow/response,0
https://apple.com/inside/son/military,0
https://account.signin.paypal-signin-85784.top/executive/yeah/thing,1
https://login.verify.sbi-verify-94195.xyz/resource/physical/direction,1
https://wikipedia.org/participant/dream/citizen,0
http://openai.com/compare/easy,0
https://login.signin.hdfc-update-68453.xyz/station/tax/meeting/language,1
http://verify.account.microsoft-kyc-21766.info/dog/affect,1
https://microsoft.com/mother/work/follow,0
http://signin.signin.paypal-kyc-58263.info/sit/there/technology,1
https://icicibank.com/environmental,0
http://account.verify.banking.sbi-kyc-98281.top/few/entire/war/read/outside,1
https://kyc.verify.banking.microsoft-banking-59980.ru/institution/American/fund,1
http://google.com/middle/range,0
http://wallet.google-kyc-25335.top/economic/this/experience/throughout/discover,1
https://secure.account.signin.hdfc-account-92900.ru/foot/popular/treatment/summer/cover,1
https://banking.kyc.apple-login-90355.top/thank/course/front,1
http://signin.google-banking-32408.top/land/still/wind,1
http://banking.wallet.icici-wallet-13678.info/realize/president/name/life/yard,1
https://kyc.verify.wallet.apple-update-64475.info/indicate/deep,1
http://verify.google-verify-5949.tk/set/fact/professional,1
https://kyc.banking.verify.google-update-54271.info/as/tell,1
https://netflix.com/represent/must/dinner,0
http://payment.verify.banking.amazon-account-29754.tk/ok/small/common,1
http://linkedin.com/upon,0
http://verify.kyc.hdfc-signin-28285.info/team/record/help,1
https://sbi.co.in/officer/reason/mission,0
https://secure.banking.microsoft-wallet-26479.tk/safe/else/network/opportunity/research,1
http://update.microsoft-payment-75374.xyz/section/image/school/foreign,1
http://icicibank.com/maintain/old,0
http://signin.login.update.google-secure-63213.info/bed/adult/along/quite/whether,1
http://banking.verify.amazon-account-87078.ru/water/deep/break/out/set,1
https://hdfcbank.com/local/general/likely,0
http://openai.com/window,0
http://sbi.co.in/no/guess/generation,0
https://apple.com/different,0
https://wikipedia.org/trouble,0
http://netflix.com/argue/note/detail,0
http://linkedin.com/down/could/feel,0
https://sbi.co.in/than/media/social,0
https://account.verify.kyc.icici-signin-51464.xyz/factor/series/also/offer/short,1
https://netflix.com/from,0
http://verify.secure.paypal-signin-48792.ru/edge/science/reflect/card/authority,1
https://amazon.com/yourself,0
http://linkedin.com/audience,0
http://payment.verify.account.hdfc-login-9138.xyz/culture/house/form,1
https://account.signin.secure.amazon-signin-82834.xyz/customer/realize/probably,1
http://signin.apple-verify-4836.top/foot/hear/central/bring,1
https://banking.google-account-34765.ru/together/offer/point/air/agent,1
http://banking.banking.kyc.hdfc-verify-67854.top/allow/two/movie/discussion/hair,1
https://openai.com/western,0
https://github.com/modern,0
https://update.apple-kyc-86268.top/south/who/song,1
https://hdfcbank.com/son,0
https://hdfcbank.com/all,0
http://update.signin.paypal-verify-35733.tk/yourself/fund/ability/financial,1
https://signin.hdfc-payment-91296.tk/piece/there/left,1
https://apple.com/identify/design,0
http://signin.update.google-banking-9396.top/make/memory,1
https://netflix.com/investment/or,0
http://payment.signin.microsoft-kyc-71292.ru/police/recently/represent,1
http://flipkart.com/join,0
http://login.microsoft-login-40425.xyz/newspaper/light/player/similar,1
https://sbi.co.in/meeting,0
https://openai.com/necessary/population/wall,0
https://update.update.paypal-secure-59742.ru/surface/risk/fill,1
https://linkedin.com/growth,0
https://google.com/collection,0
http://signin.login.paypal-account-20165.info/own/official,1
https://github.com/goal/rise/edge,0
http://signin.verify.icici-signin-83466.tk/outside/Democrat/and/dinner/traditional,1
http://kyc.kyc.paypal-banking-46843.xyz/community/middle/Democrat/state,1
https://signin.update.google-signin-97458.info/police/number,1
https://banking.account.microsoft-update-6291.tk/over/cold/little/follow,1
http://openai.com/PM/number,0
https://flipkart.com/beyond,0
http://secure.paypal-kyc-13012.tk/remain/lead/study/game,1
https://update.banking.update.amazon-wallet-79143.ru/that/only/effect/week,1
https://verify.payment.secure.paypal-update-56205.top/training/oil/glass,1
https://netflix.com/animal/economic,0
https://payment.sbi-login-88797.top/watch/vote/son,1
https://payment.payment.hdfc-signin-73630.ru/series/interest/right/cost,1
https://verify.kyc.google-secure-14417.top/behavior/at,1
https://hdfcbank.com/church/economic,0
https://stackoverflow.com/first/hundred/seven,0
https://microsoft.com/hair/various/weight,0
http://verify.signin.wallet.google-payment-37472.tk/operation/style/authority/street/trouble,1
https://stackoverflow.com/garden,0
http://kyc.update.paypal-update-67519.tk/rise/traditional/between/they/fire,1
https://hdfcbank.com/not,0
https://icicibank.com/center,0
http://verify.paypal-kyc-36698.ru/seem/simply,1
https://secure.login.sbi-kyc-26094.tk/pretty/politics/every,1
https://account.signin.google-wallet-97466.top/threat/television,1
https://microsoft.com/huge/product/social,0
http://kyc.update.payment.amazon-kyc-80747.xyz/benefit/president/team/personal/forward,1
https://login.update.update.amazon-kyc-40149.top/medical/recent/job/according/cup,1
http://signin.wallet.google-signin-76170.xyz/third/until/inside/fight,1
https://stackoverflow.com/increase,0
https://amazon.com/environmental/professional,0
http://payment.hdfc-verify-84122.xyz/many/recently/treat/apply/research,1
http://update.payment.signin.microsoft-update-69144.info/behind/people/say/police,1
http://hdfcbank.com/position/option,0
https://hdfcbank.com/century/those,0
http://google.com/not/society/color,0
http://hdfcbank.com/understand,0
https://banking.banking.login.apple-wallet-65084.top/a/call,1
https://apple.com/specific,0
https://microsoft.com/father,0
https://github.com/share,0
http://linkedin.com/modern/common,0
http://verify.verify.verify.icici-payment-53410.tk/option/ever/stand/just,1
https://flipkart.com/responsibility/but/smile,0
http://amazon.com/sense/magazine,0
http://netflix.com/view/conference,0
http://account.verify.sbi-payment-7206.xyz/find/consumer/artist,1
https://account.microsoft-signin-35596.tk/thus/wind/student/help/long,1
http://apple.com/financial/statement,0
http://icicibank.com/room,0
https://payment.wallet.wallet.hdfc-secure-52347.top/change/listen/them/possible/them,1
https://payment.google-account-70907.ru/enter/hundred/movie,1
http://banking.apple-login-36024.ru/star/democratic/true/number/protect,1
http://verify.sbi-login-94476.tk/either/us,1
http://microsoft.com/might,0
http://sbi.co.in/understand/fact,0
https://secure.update.banking.microsoft-verify-54334.ru/discover/chair/me/apply/degree,1
https://kyc.update.sbi-verify-27236.xyz/perform/save/factor/address/shake,1
https://secure.kyc.account.amazon-kyc-86826.top/money/city/fine,1
https://banking.kyc.paypal-signin-94119.xyz/nation/general/foot/this/safe,1
https://flipkart.com/sign,0
http://account.login.payment.google-login-87134.ru/front/first/control,1
https://account.sbi-wallet-52831.xyz/property/series,1
https://secure.signin.amazon-login-4097.tk/model/than/president,1
https://signin.microsoft-update-95121.info/score/person/statement,1
https://verify.account.verify.google-account-46085.info/director/there/happen/suddenly,1
https://payment.account.apple-secure-21709.info/book/road,1
https://apple.com/key/light/place,0
http://google.com/ten/six/just,0
https://login.login.icici-verify-62562.info/use/center,1
https://wallet.banking.amazon-payment-93207.top/artist/human/hundred/surface/business,1
https://sbi.co.in/travel/side/cell,0
http://signin.paypal-verify-33508.xyz/nothing/six/wish,1
https://secure.google-verify-31760.xyz/again/hot,1
https://account.microsoft-login-78418.info/list/edge/through/special,1
https://sbi.co.in/mean/remember/cut,0
http://apple.com/quite,0
https://account.hdfc-wallet-79217.ru/lawyer/job/far,1
https://flipkart.com/whatever/wish/hour,0
https://login.update.secure.sbi-secure-44778.info/could/society/daughter,1
https://account.banking.kyc.apple-login-26936.top/every/page/across,1
http://sbi.co.in/event/sport,0
https://flipkart.com/new/degree,0
http://payment.account.hdfc-payment-94073.ru/federal/maybe/approach/great/so,1
http://payment.kyc.login.microsoft-payment-52566.top/another/protect/likely,1
http://verify.kyc.verify.microsoft-update-29098.info/among/near,1
https://stackoverflow.com/policy,0
https://payment.wallet.apple-banking-76906.top/people/civil/top,1
https://secure.kyc.verify.hdfc-wallet-87022.info/street/coach/environmental,1
http://linkedin.com/consider/choice/western,0
https://sbi.co.in/themselves/trade/throughout,0
https://account.wallet.sbi-secure-6796.ru/contain/million/inside,1
https://amazon.com/within,0
http://apple.com/easy/check/memory,0
http://secure.login.verify.microsoft-update-85015.ru/lay/firm/teach,1
http://apple.com/green/total/benefit,0
https://stackoverflow.com/old/against,0
https://icicibank.com/answer,0
https://flipkart.com/next/life/door,0
https://icicibank.com/big,0
https://apple.com/sit/investment,0
http://signin.signin.kyc.amazon-secure-64117.top/listen/it/meeting,1
https://secure.microsoft-banking-90865.xyz/peace/apply/available,1
https://github.com/charge,0
http://netflix.com/administration/a,0
http://wallet.signin.sbi-signin-51233.xyz/audience/government/site/deal,1
https://google.com/security,0
https://flipkart.com/chair,0
http://microsoft.com/day,0
https://github.com/approach/former/window,0
http://wikipedia.org/land,0
http://verify.verify.secure.icici-kyc-63569.xyz/each/hospital/television/behavior/cultural,1
https://account.signin.icici-secure-86544.ru/president/official/talk/wear,1
https://github.com/point,0
https://github.com/whatever/trade/result,0
https://stackoverflow.com/forward/kitchen,0
http://flipkart.com/former/knowledge,0
https://netflix.com/identify,0
http://account.login.account.paypal-verify-12310.tk/anyone/yourself/there/person,1
http://github.com/how,0
http://sbi.co.in/high/southern,0
https://openai.com/city,0
http://update.secure.icici-login-15613.xyz/option/condition/possible/although,1
https://amazon.com/west/even/develop,0
https://account.kyc.icici-kyc-75398.tk/career/interest/voice/heavy,1
https://github.com/feeling,0
http://account.payment.microsoft-banking-27113.ru/range/scientist/stay/because,1
http://flipkart.com/because/truth/consumer,0
http://account.login.apple-payment-13939.ru/until/else,1
http://secure.verify.update.google-secure-27312.ru/space/exist/their/little,1
https://signin.amazon-payment-94783.xyz/way/should/might/about/husband,1
https://wikipedia.org/condition,0
http://openai.com/garden/possible,0
http://secure.wallet.banking.amazon-banking-51094.xyz/this/ground,1
https://secure.login.icici-login-98758.ru/traditional/address,1
https://netflix.com/dark/economic,0
http://login.update.kyc.microsoft-verify-93457.tk/push/price,1
http://flipkart.com/sister,0
https://signin.sbi-verify-19691.tk/upon/resource/sense/system/sport,1
https://account.login.apple-verify-63359.tk/add/firm/member/eat,1
https://amazon.com/interesting/nothing/past,0
https://microsoft.com/yard,0
https://netflix.com/official,0
https://login.update.kyc.google-login-38934.ru/today/effort,1
http://hdfcbank.com/order,0
https://kyc.secure.signin.google-verify-12564.xyz/drug/individual/whole/baby/language,1
http://banking.signin.login.google-account-53982.top/assume/school/manage/alone/my,1
http://github.com/be,0
https://verify.paypal-verify-32785.top/building/mouth/south/build/floor,1
https://linkedin.com/attack,0
http://flipkart.com/age/many,0
https://openai.com/red,0
http://sbi.co.in/course/thousand/television,0
https://signin.update.hdfc-banking-43904.xyz/answer/collection/us/early,1
http://account.login.icici-kyc-24497.tk/film/five/response/again,1
https://secure.banking.kyc.apple-wallet-59271.top/national/represent/nearly/develop/receive,1
http://github.com/police,0
http://login.update.google-signin-43453.info/president/work/whatever,1
http://signin.payment.secure.google-account-53820.tk/gas/campaign/recent,1
https://google.com/film,0
https://google.com/station/difference/create,0
http://verify.payment.microsoft-kyc-20760.xyz/mission/develop/family/baby/then,1
http://update.secure.verify.sbi-secure-33070.xyz/great/work,1
http://apple.com/son,0
https://hdfcbank.com/decision/order,0
https://kyc.paypal-payment-98375.top/player/because/walk/one,1
http://apple.com/owner,0
https://google.com/expert/under/well,0
http://update.microsoft-banking-31894.info/begin/local,1
http://update.apple-signin-1222.ru/trouble/house/writer,1
http://stackoverflow.com/right,0
https://wikipedia.org/music/anything,0
http://secure.signin.apple-payment-59883.ru/remember/fast/company,1
http://linkedin.com/better,0
http://secure.microsoft-banking-77669.top/give/administration/rest/cell,1
https://signin.account.icici-wallet-77219.tk/theory/could/the,1
https://openai.com/set/pattern,0
https://linkedin.com/prepare,0
http://github.com/bed/within,0
https://sbi.co.in/impact/director,0
https://stackoverflow.com/son/test/new,0
http://apple.com/son,0
https://account.hdfc-banking-50492.tk/personal/east/choice/hear,1
